year,month,day,statefips,gps_census_fips_code,gps_retail_and_recreation,gps_grocery_and_pharmacy,gps_parks,gps_transit_stations,gps_workplaces,gps_residential,gps_away_from_home
2020,2,21,47,.,0,-0.02,0.07,0.03,0,0,6.96E-08
2020,2,21,48,.,0.02,0,-0.02,0.02,0.03,-0.01,0.00968
2020,2,21,49,.,0.04,0.09,0.25,0.04,0.06,-0.01,0.00968
2020,2,21,50,.,0.04,0.01,0.06,0.11,-0.03,0.01,-0.00968
2020,2,21,51,.,-0.03,-0.07,-0.07,-0.02,-0.04,0.03,-0.029
2020,2,21,53,.,0.03,-0.01,0.55,0.04,-0.01,-0.01,0.00968
2020,2,21,54,.,0,-0.07,0.03,-0.02,0.02,0.01,-0.00968
2020,2,21,55,.,0.02,0,0.09,0.04,0.02,0.01,-0.00968
2020,2,21,56,.,0.03,0.07,0.14,0.16,0.04,0,6.96E-08
2020,2,22,1,.,0.05,0.04,0.46,0.13,0.06,-0.01,0.0175
2020,2,22,2,.,0.05,0.03,0.13,0.03,0.04,-0.01,0.0175
2020,2,22,4,.,-0.02,-0.04,-0.42,-0.06,-0.04,0.03,-0.0526
2020,2,22,5,.,0.03,0.02,0.18,0.02,0.03,0,-1.02E-07
2020,2,22,6,.,0,0,-0.03,-0.04,0.01,0.01,-0.0175
2020,2,22,8,.,0.03,0.07,0.04,0.05,0.04,-0.01,0.0175
2020,2,22,9,.,0.1,-0.01,0.74,0.1,0.03,-0.02,0.0351
2020,2,22,10,.,0.08,0.04,0.6,0.16,0.05,-0.01,0.0175
2020,2,22,11,110,0,0.04,0.25,0.05,0.02,-0.01,0.0175
2020,2,22,12,.,0.03,0,0.08,0.02,0.01,0,-1.02E-07
2020,2,22,13,.,0.05,0,0.48,0.04,0.04,-0.01,0.0175
2020,2,22,15,.,0.03,0.01,0.2,0,0.01,-0.01,0.0175
2020,2,22,16,.,0.06,0.06,0.4,0.09,0.02,-0.01,0.0175
2020,2,22,17,.,0.11,0.09,0.57,0.1,0.07,-0.02,0.0351
2020,2,22,18,.,0.13,0.07,0.69,0.12,0.04,-0.02,0.0351
2020,2,22,19,.,0.1,0.14,0.51,0.03,0.05,-0.02,0.0351
2020,2,22,20,.,0.05,0.01,0.56,0.06,0.04,-0.01,0.0175
2020,2,22,21,.,0.09,0.09,0.68,0.1,0.05,-0.02,0.0351
2020,2,22,22,.,0.09,0.09,0.27,0.41,0,-0.02,0.0351
2020,2,22,23,.,0.06,-0.03,0.23,0.1,-0.01,-0.01,0.0175
2020,2,22,24,.,0.05,0.03,0.52,0.06,0.04,-0.02,0.0351
2020,2,22,25,.,0.05,-0.02,0.49,0.05,0.01,-0.01,0.0175
2020,2,22,26,.,0.09,0.04,0.56,0.17,0.08,-0.02,0.0351
2020,2,22,27,.,0.05,0.05,0.26,0.05,0.03,-0.01,0.0175
2020,2,22,28,.,0.06,0.05,0.2,0.12,0.02,-0.01,0.0175
2020,2,22,29,.,0.07,0.1,0.63,0.08,0.06,-0.02,0.0351
2020,2,22,30,.,0.08,0.06,0.05,0.05,0.01,-0.01,0.0175
2020,2,22,31,.,0.11,0.06,0.73,0.08,0,-0.02,0.0351
2020,2,22,32,.,0,-0.03,-0.12,-0.02,-0.02,0.01,-0.0175
2020,2,22,33,.,0.04,-0.03,0.39,0.27,0.03,-0.01,0.0175
2020,2,22,34,.,0.07,0.01,0.59,0.06,0.04,-0.01,0.0175
2020,2,22,35,.,0.02,0.03,-0.09,-0.01,0,0,-1.02E-07
2020,2,22,36,.,0.08,0,0.29,0.03,0.04,-0.01,0.0175
2020,2,22,37,.,0.03,-0.04,0.3,0.04,0.03,0,-1.02E-07
2020,2,22,38,.,0.12,0.04,0.3,0.09,0.04,-0.02,0.0351
2020,2,22,39,.,0.09,0.04,0.68,0.08,0.03,-0.02,0.0351
2020,2,22,40,.,0.03,0.02,0.1,0.04,0.03,0,-1.02E-07
2020,2,22,41,.,0.06,0.03,0.72,0.09,0.03,-0.02,0.0351
2020,2,22,42,.,0.09,0.03,0.53,0.06,0.04,-0.01,0.0175
2020,2,22,44,.,0.08,-0.04,0.89,0.05,0.02,-0.01,0.0175
2020,2,22,45,.,0.05,0.01,0.27,0.07,0.03,-0.01,0.0175
2020,2,22,46,.,0.07,0.09,0.34,0.03,0.02,-0.01,0.0175
2020,2,22,47,.,0.06,0.04,0.61,0.05,0.05,-0.02,0.0351
2020,2,22,48,.,0.03,0.01,0.13,0.03,0.04,-0.01,0.0175
2020,2,22,49,.,0.03,0.07,0.22,0.04,0.03,0,-1.02E-07
2020,2,22,50,.,0.09,0,0.53,0.25,0.02,-0.01,0.0175
2020,2,22,51,.,0.04,0.02,0.32,0.06,0.02,-0.01,0.0175
2020,2,22,53,.,0.04,0,0.44,0.09,0,-0.01,0.0175
2020,2,22,54,.,0.08,0,0.42,0.03,0.03,-0.01,0.0175
2020,2,22,55,.,0.11,0.09,0.5,0.09,0.05,-0.02,0.0351
2020,2,22,56,.,0.07,0.09,0.16,0.14,0.04,-0.01,0.0175
2020,2,23,1,.,0.03,0.02,0.24,0.16,0.02,0,-1.14E-07
2020,2,23,2,.,0.12,0.04,0.16,0.01,0.02,-0.01,0.0203
2020,2,23,4,.,0.06,0.01,0.06,0.07,0.01,0,-1.14E-07
2020,2,23,5,.,0,-0.01,-0.32,0.01,0.01,0.01,-0.0203
2020,2,23,6,.,0.04,0.01,0.16,0.03,0.02,0,-1.14E-07
2020,2,23,8,.,-0.04,-0.02,-0.37,-0.03,-0.01,0.02,-0.0407
2020,2,23,9,.,0.09,0,0.64,0.14,0.02,-0.01,0.0203
2020,2,23,10,.,0.06,0.05,0.6,0.11,0.02,-0.01,0.0203
2020,2,23,11,110,0.03,0.02,0.25,0.07,0.03,-0.01,0.0203
2020,2,23,12,.,0.05,0.02,0.2,0.04,0,0,-1.14E-07
2020,2,23,13,.,0.02,0.01,0.2,0.03,0.01,-0.01,0.0203
2020,2,23,15,.,0.02,0,0.16,0.02,0.01,0,-1.14E-07
2020,2,23,16,.,0.12,0.07,0.44,0.09,0.02,-0.01,0.0203
2020,2,23,17,.,0.11,0.09,1.04,0.07,0.04,-0.02,0.0407
2020,2,23,18,.,0.09,0.06,0.83,0.08,0.03,-0.01,0.0203
2020,2,23,19,.,0.14,0.22,0.83,0.03,0.05,-0.02,0.0407
2020,2,23,20,.,0.13,0.02,0.19,0.01,0.02,0,-1.14E-07
2020,2,23,21,.,0.04,0.05,0.43,0.06,0.02,-0.01,0.0203
2020,2,23,22,.,0.17,0.11,0.42,0.33,0.01,-0.02,0.0407
2020,2,23,23,.,0.14,0.1,0.55,0.33,0.06,-0.02,0.0407
2020,2,23,24,.,0.06,0.04,0.75,0.06,0.03,-0.01,0.0203
2020,2,23,25,.,0.09,0.01,0.66,0.06,0.03,-0.01,0.0203
2020,2,23,26,.,0.12,0.06,0.9,0.18,0.06,-0.02,0.0407
2020,2,23,27,.,0.11,0.08,0.44,0.06,0.03,-0.02,0.0407
2020,2,23,28,.,0.04,0.02,0.12,0.12,0.01,0,-1.14E-07
2020,2,23,29,.,0.12,0.08,0.54,0.06,0.05,-0.01,0.0203
2020,2,23,30,.,0.1,0.05,-0.06,0.08,0.03,0,-1.14E-07
2020,2,23,31,.,0.11,0.06,0.43,0.07,0.05,-0.01,0.0203
2020,2,23,32,.,0.05,0.04,0.27,0.05,0,-0.01,0.0203
2020,2,23,33,.,0.06,-0.02,0.4,0.28,0.04,-0.02,0.0407
2020,2,23,34,.,0.06,0.02,1.04,0.05,0.02,-0.01,0.0203
2020,2,23,35,.,0.02,0.01,-0.25,0.01,0.01,0.01,-0.0203
2020,2,23,36,.,0.09,0.02,0.54,0.03,0.03,-0.01,0.0203
2020,2,23,37,.,0.03,-0.03,0.24,0.04,0.02,0,-1.14E-07
2020,2,23,38,.,0.11,0.07,0.17,0.11,0.03,-0.02,0.0407
2020,2,23,39,.,0.07,0.03,0.77,0.06,0.03,-0.01,0.0203
2020,2,23,40,.,0,-0.02,-0.38,0,0,0.01,-0.0203
2020,2,23,41,.,0.1,0.02,-0.11,0.03,0.01,0,-1.14E-07
2020,2,23,42,.,0.11,0.05,1,0.04,0.03,-0.01,0.0203
2020,2,23,44,.,0.12,-0.02,1.06,0.08,0.04,-0.01,0.0203
2020,2,23,45,.,0.05,0.01,0.17,0.12,0.03,-0.01,0.0203
2020,2,23,46,.,0.13,0.17,0.46,0.06,0.05,-0.02,0.0407
2020,2,23,47,.,0.03,0.01,0.07,0.02,0.01,0,-1.14E-07
2020,2,23,48,.,0.04,0.01,-0.11,0.03,0.01,0,-1.14E-07
2020,2,23,49,.,0.11,0.13,0.42,0.07,0.02,-0.01,0.0203
2020,2,23,50,.,0.12,0.07,0.47,0.07,0.03,-0.02,0.0407
2020,2,23,51,.,0.05,0.03,0.43,0.07,0.02,-0.01,0.0203
2020,2,23,53,.,0.1,0,-0.11,0.03,0.01,0,-1.14E-07
2020,2,23,54,.,0.08,0.04,0.5,0.09,0.03,-0.01,0.0203
2020,2,23,55,.,0.15,0.1,0.65,0.08,0.05,-0.02,0.0407
2020,2,23,56,.,0.08,0.08,0.07,0,0.03,0,-1.14E-07
2020,2,24,1,.,-0.02,-0.03,-0.13,0.02,-0.02,0.02,-0.0237
2020,2,24,2,.,0.04,0.01,0.07,0.04,0.03,0,-7.49E-08
2020,2,24,4,.,0.05,0.01,0.15,0.05,0.03,0,-7.49E-08
2020,2,24,5,.,0.03,0,-0.09,-0.01,0.01,0.01,-0.0118
2020,2,24,6,.,0.02,0,0.12,0.01,0.04,0,-7.49E-08
2020,2,24,8,.,0,0,-0.07,0.03,0.08,0,-7.49E-08
2020,2,24,9,.,0.04,0.02,0.45,0.03,0.04,0,-7.49E-08
2020,2,24,10,.,0.02,0.01,0.19,0.03,0.04,-0.01,0.0118
2020,2,24,11,110,-0.02,-0.07,0.11,0.02,0.05,0.01,-0.0118
2020,2,24,12,.,0.03,0.01,0.12,0.03,0.02,0,-7.49E-08
2020,2,24,13,.,-0.05,-0.04,-0.21,-0.02,0.01,0.01,-0.0118
2020,2,24,15,.,0.01,-0.01,0.06,0.04,0.02,0,-7.49E-08
2020,2,24,16,.,0.05,0.05,0.18,0.04,0.09,-0.02,0.0237
2020,2,24,17,.,0.01,0.06,-0.02,0,0.02,0,-7.49E-08
2020,2,24,18,.,0.01,-0.02,-0.08,0.01,0.02,0.01,-0.0118
2020,2,24,19,.,0.01,0.11,0.08,-0.03,0.04,0,-7.49E-08
2020,2,24,20,.,0,-0.02,-0.08,-0.04,0.05,0,-7.49E-08
2020,2,24,21,.,-0.02,-0.01,-0.2,-0.03,0.02,0.02,-0.0237
2020,2,24,22,.,0.16,0.08,0.37,0.14,-0.15,0.03,-0.0355
2020,2,24,23,.,0.06,0.04,0.22,0.08,0.03,0,-7.49E-08
2020,2,24,24,.,0.01,-0.01,0.1,-0.01,0.04,0,-7.49E-08
2020,2,24,25,.,0.04,0,0.51,0.01,0.04,-0.01,0.0118
2020,2,24,26,.,0.01,0,0.14,0.06,0.02,0,-7.49E-08
2020,2,24,27,.,0.04,0.03,0.05,0.05,0.03,-0.01,0.0118
2020,2,24,28,.,0.02,0,-0.09,0.02,-0.02,0.02,-0.0237
2020,2,24,29,.,-0.02,0,-0.15,-0.03,0.03,0.01,-0.0118
2020,2,24,30,.,0.01,0,-0.09,0.03,0.03,0,-7.49E-08
2020,2,24,31,.,0.04,0.06,0.24,0.04,0.03,0,-7.49E-08
2020,2,24,32,.,0.03,0.03,0.14,0.04,0.03,0,-7.49E-08
2020,2,24,33,.,0.05,-0.02,0.58,0.13,-0.09,0.01,-0.0118
2020,2,24,34,.,0.01,0,0.46,0.01,0.03,0,-7.49E-08
2020,2,24,35,.,0.04,0.05,0.09,0.05,0.03,-0.01,0.0118
2020,2,24,36,.,0.03,0,0.25,-0.01,0.04,0,-7.49E-08
2020,2,24,37,.,-0.01,-0.03,-0.03,0.03,0.03,0,-7.49E-08
2020,2,24,38,.,0.01,-0.03,0.06,-0.03,0.04,0,-7.49E-08
2020,2,24,39,.,0.02,-0.01,0,0.02,0.03,0.01,-0.0118
2020,2,24,40,.,0,-0.01,-0.13,0.01,0.02,0.01,-0.0118
2020,2,24,41,.,0.05,0.01,0.28,0.03,0.04,-0.01,0.0118
2020,2,24,42,.,0.03,0,0.36,0.02,0.03,0,-7.49E-08
2020,2,24,44,.,0.07,-0.02,0.87,0.03,0.04,-0.01,0.0118
2020,2,24,45,.,-0.01,-0.02,-0.08,-0.01,0.03,0.01,-0.0118
2020,2,24,46,.,-0.05,0.06,-0.04,-0.01,0.04,0.01,-0.0118
2020,2,24,47,.,-0.02,-0.04,-0.19,0,0.02,0.02,-0.0237
2020,2,24,48,.,0.02,0.01,0.01,0.02,0.03,0,-7.49E-08
2020,2,24,49,.,0.05,0.08,0.07,0.05,0.03,0,-7.49E-08
2020,2,24,50,.,0.08,0.03,0.2,0.07,-0.08,0.01,-0.0118
2020,2,24,51,.,0.01,0,0.04,0.01,0.05,0,-7.49E-08
2020,2,24,53,.,0.03,-0.01,0.15,0.03,0.04,-0.01,0.0118
2020,2,24,54,.,0.04,-0.01,0.04,0.04,0.02,0.01,-0.0118
2020,2,24,55,.,0.02,0.05,0.09,-0.01,0.03,0,-7.49E-08
2020,2,24,56,.,-0.02,0.04,-0.01,-0.03,0.03,0.01,-0.0118
2020,2,25,1,.,0.07,0.03,0.27,0.07,-0.01,0,0
2020,2,25,2,.,0.06,-0.01,0.01,-0.01,0.03,0,0
2020,2,25,4,.,0.05,0.02,0.09,0.07,0.03,0,0
2020,2,25,5,.,0.07,0.01,0.15,0.03,0.02,0,0
2020,2,25,6,.,0.03,0.01,0.2,0.03,0.03,-0.01,0.00977
2020,2,25,8,.,-0.03,-0.04,-0.25,-0.02,0.02,0.01,-0.00977
2020,2,25,9,.,0.01,-0.01,0.04,0.01,0.02,0,0
2020,2,25,10,.,0.01,-0.03,-0.1,-0.04,0.02,0.01,-0.00977
2020,2,25,11,110,0.03,-0.06,0.09,0.05,0.02,0,0
2020,2,25,12,.,0.03,0.01,0.06,0.05,0.02,0,0
2020,2,25,13,.,0.05,0.02,0.09,0.01,0.02,0,0
2020,2,25,15,.,0.01,0,0.05,0.01,0,0.01,-0.00977
2020,2,25,16,.,0.06,0.05,0.3,0.09,0.02,-0.01,0.00977
2020,2,25,17,.,-0.01,-0.01,-0.03,-0.03,0.01,0.01,-0.00977
2020,2,25,18,.,0.02,0.02,-0.04,0.03,0.02,0,0
2020,2,25,19,.,-0.02,0.03,0.07,-0.04,0.01,0.01,-0.00977
2020,2,25,20,.,0.02,-0.04,0.01,-0.05,0.01,0.01,-0.00977
2020,2,25,21,.,0.05,0.05,0.04,0.04,0.03,0,0
2020,2,25,22,.,0.16,0.07,0.46,0.24,-0.37,0.05,-0.0488
2020,2,25,23,.,0.04,0,0.11,0.06,0.03,0,0
2020,2,25,24,.,0.01,-0.03,-0.06,-0.01,0.03,0,0
2020,2,25,25,.,0.02,-0.03,0.12,0.02,0.03,0,0
2020,2,25,26,.,0.04,0.03,0.02,0.05,0.02,0,0
2020,2,25,27,.,0.05,0.02,0.03,0.06,0.02,0,0
2020,2,25,28,.,0.1,0.03,0.24,0.1,-0.04,0,0
2020,2,25,29,.,0.02,0,0.02,-0.01,0.02,0,0
2020,2,25,30,.,0.04,0.01,0.1,0.06,0.02,0,0
2020,2,25,31,.,0.02,-0.03,0.1,0,0.01,0.01,-0.00977
2020,2,25,32,.,0.05,0.03,0.06,0.02,-0.02,0.01,-0.00977
2020,2,25,33,.,0.04,-0.03,0.14,0.1,-0.1,0.01,-0.00977
2020,2,25,34,.,-0.01,-0.03,-0.09,-0.01,0.02,0,0
2020,2,25,35,.,0.04,0.03,-0.03,0.04,0.03,0,0
2020,2,25,36,.,-0.01,-0.02,-0.01,-0.01,0.03,0,0
2020,2,25,37,.,0.05,0,0.17,0.04,0.03,0,0
2020,2,25,38,.,0.01,-0.03,-0.02,0.04,0.02,0,0
2020,2,25,39,.,0.04,0,0.02,0.04,0.02,0,0
2020,2,25,40,.,0.04,0.01,0.08,0.03,0.02,0,0
2020,2,25,41,.,0.08,0.04,0.44,0.04,0.02,-0.01,0.00977
2020,2,25,42,.,0.04,-0.01,0.01,0.01,0.02,0,0
2020,2,25,44,.,0.04,-0.03,0.18,0.05,0.02,0,0
2020,2,25,45,.,0.06,0.01,-0.01,0.03,0.02,0.01,-0.00977
2020,2,25,46,.,-0.09,-0.04,-0.14,-0.05,-0.06,0.04,-0.0391
2020,2,25,47,.,0.08,0.03,0.27,0.04,0.03,-0.01,0.00977
2020,2,25,48,.,0.06,0.02,0.12,0.03,0.03,-0.01,0.00977
2020,2,25,49,.,0.07,0.09,0.22,0.03,0.03,-0.01,0.00977
2020,2,25,50,.,0.04,0,0.04,0.04,-0.08,0.01,-0.00977
2020,2,25,51,.,0.04,0.01,0.11,0.02,0.03,0,0
2020,2,25,53,.,0.06,0.01,0.36,0.05,0.02,0,0
2020,2,25,54,.,0.1,0.02,0.1,0.03,0.02,0,0
2020,2,25,55,.,0,-0.01,0.08,0,0.02,0,0
2020,2,25,56,.,-0.01,0.02,-0.05,-0.03,0,0.03,-0.0293
2020,2,26,1,.,0.16,0.05,0.07,0.11,0,-0.01,0.0112
2020,2,26,2,.,0.12,0.06,0.07,0.02,0.03,0,0
2020,2,26,4,.,0.09,0.04,0.1,0.09,0.02,-0.01,0.0112
2020,2,26,5,.,0.16,0.05,0.08,0.05,0.03,-0.02,0.0224
2020,2,26,6,.,0.05,0.03,0.16,0.03,0.02,-0.01,0.0112
2020,2,26,8,.,0.07,0.05,0.02,0.03,0.02,-0.01,0.0112
2020,2,26,9,.,0.05,0.01,0.03,0.02,0.02,0,0
2020,2,26,10,.,0.07,0.02,0,0.03,0.02,-0.01,0.0112
2020,2,26,11,110,0.03,-0.03,-0.07,0.06,0.01,0,0
2020,2,26,12,.,0.05,0.01,-0.09,0.04,0.01,0,0
2020,2,26,13,.,0.09,0.03,0.05,0.04,0.01,-0.01,0.0112
2020,2,26,15,.,0.02,0.02,0.09,-0.01,0.01,0,0
2020,2,26,16,.,0.09,0.08,0.24,0.07,0.03,-0.01,0.0112
2020,2,26,17,.,0,-0.01,-0.03,-0.01,-0.01,0.01,-0.0112
2020,2,26,18,.,0.01,-0.03,-0.07,0.02,-0.01,0.02,-0.0224
2020,2,26,19,.,0.07,0.1,0.06,0.05,0.04,-0.01,0.0112
2020,2,26,20,.,0.12,0.07,0.12,0.05,0.04,-0.02,0.0224
2020,2,26,21,.,0.09,0.07,-0.06,0.03,0.02,0,0
2020,2,26,22,.,0.19,0.1,0.25,0.18,-0.08,0,0
2020,2,26,23,.,0.12,0.09,0.08,0.12,0.02,-0.01,0.0112
2020,2,26,24,.,0.03,0.01,-0.02,0.01,0.02,0,0
2020,2,26,25,.,0.05,0,0.03,0.05,0.02,0,0
2020,2,26,26,.,-0.08,-0.09,-0.12,0.01,-0.11,0.05,-0.056
2020,2,26,27,.,0.06,0.02,-0.01,0.06,0.02,-0.01,0.0112
2020,2,26,28,.,0.22,0.08,0.09,0.15,-0.01,-0.01,0.0112
2020,2,26,29,.,0.13,0.02,-0.14,0.08,0.04,-0.02,0.0224
2020,2,26,30,.,0.09,0.03,-0.01,0.05,0.02,-0.01,0.0112
2020,2,26,31,.,0.1,0.06,0.15,0.06,0.02,-0.01,0.0112
2020,2,26,32,.,0.09,0.06,0.12,0.06,0.02,-0.01,0.0112
2020,2,26,33,.,0.08,0.01,-0.01,0.06,-0.1,0.01,-0.0112
2020,2,26,34,.,0.03,0.01,0,0.02,0.02,0,0
2020,2,26,35,.,0.12,0.09,0.06,0.06,0.03,-0.01,0.0112
2020,2,26,36,.,0.04,0.03,-0.01,0,0.03,0,0
2020,2,26,37,.,0.09,0.01,0.11,0.07,0.03,-0.02,0.0224
2020,2,26,38,.,0.07,0,0.1,0.07,0.02,-0.01,0.0112
2020,2,26,39,.,0.06,0.02,-0.03,0.03,0.01,0,0
2020,2,26,40,.,0.15,0.07,0.05,0.1,0.04,-0.02,0.0224
2020,2,26,41,.,0.11,0.06,0.51,0.06,0.02,-0.01,0.0112
2020,2,26,42,.,0.07,0.04,0.08,0.05,0.02,-0.01,0.0112
2020,2,26,44,.,0.08,-0.01,0.07,0.04,0.02,-0.01,0.0112
2020,2,26,45,.,0.1,0.02,-0.07,0.08,0.02,-0.01,0.0112
2020,2,26,46,.,0.06,0.1,0.03,0.06,0.02,-0.01,0.0112
2020,2,26,47,.,0.1,0.05,0,0.05,0.03,-0.01,0.0112
2020,2,26,48,.,0.1,0.06,0,0.05,0.04,-0.01,0.0112
2020,2,26,49,.,0.1,0.1,0.26,0.06,0.02,-0.01,0.0112
2020,2,26,50,.,0.06,0.01,-0.05,0.07,-0.09,0.02,-0.0224
2020,2,26,51,.,0.07,0.04,0.07,0.06,0.02,-0.01,0.0112
2020,2,26,53,.,0.09,0.04,0.48,0.07,0.02,-0.01,0.0112
2020,2,26,54,.,0.14,0.03,0.07,0.05,0.02,-0.01,0.0112
2020,2,26,55,.,0.04,0.01,0.06,0.01,0.02,0,0
2020,2,26,56,.,0.08,0.09,0.02,0.05,0.02,-0.01,0.0112
2020,2,27,1,.,0.12,0.06,0.14,0.09,0.02,-0.01,0.0101
2020,2,27,2,.,0.1,0.06,0.13,0.09,0.02,-0.01,0.0101
2020,2,27,4,.,0.09,0.04,0.17,0.06,0.02,-0.01,0.0101
2020,2,27,5,.,0.16,0.07,0.28,0.06,0.03,-0.02,0.0201
2020,2,27,6,.,0.05,0.03,0.14,0.03,0.02,-0.01,0.0101
2020,2,27,8,.,0.07,0.06,0.14,0.02,0.02,-0.01,0.0101
2020,2,27,9,.,0.03,0.01,0.04,0.03,0.03,0,0
2020,2,27,10,.,0.06,0.03,-0.02,0.02,0.02,0,0
2020,2,27,11,110,0.05,-0.06,-0.05,0.06,0,0,0
2020,2,27,12,.,0.08,0.06,0.02,0.07,0.02,-0.01,0.0101
2020,2,27,13,.,0.1,0.05,0.06,0.06,0.02,-0.01,0.0101
2020,2,27,15,.,0.03,0.04,0.03,-0.01,0,0,0
2020,2,27,16,.,0.1,0.08,0.47,0.1,0.03,-0.01,0.0101
2020,2,27,17,.,0.06,0.04,0.04,0.02,0.02,0,0
2020,2,27,18,.,0.07,0.03,0,0.06,-0.01,0.01,-0.0101
2020,2,27,19,.,0.05,0.03,0.13,0,0.02,0,0
2020,2,27,20,.,0.08,0,0.19,0.04,0.02,-0.01,0.0101
2020,2,27,21,.,0.09,0.06,-0.02,0.02,-0.01,0,0
2020,2,27,22,.,0.14,0.08,0.17,0.13,-0.03,0,0
2020,2,27,23,.,-0.1,-0.11,-0.16,-0.09,-0.05,0.05,-0.0503
2020,2,27,24,.,0.03,0,-0.04,-0.01,0.02,0,0
2020,2,27,25,.,0.04,0,-0.01,0.05,0.03,0,0
2020,2,27,26,.,0.01,-0.03,-0.07,0.07,-0.08,0.03,-0.0302
2020,2,27,27,.,0.03,0.01,-0.05,0.04,0.02,0,0
2020,2,27,28,.,0.18,0.07,0.18,0.12,0.02,-0.02,0.0201
2020,2,27,29,.,0.08,0.04,0.1,0.05,0.04,-0.01,0.0101
2020,2,27,30,.,0.12,0.03,0.08,0.08,0.01,-0.01,0.0101
2020,2,27,31,.,0.06,0.02,0.14,0.07,0.02,0,0
2020,2,27,32,.,0.08,0.05,0.12,0.05,0.01,-0.01,0.0101
2020,2,27,33,.,0.01,-0.07,-0.06,0.05,-0.11,0.03,-0.0302
2020,2,27,34,.,0.02,0.01,0.02,0.02,0.01,0,0
2020,2,27,35,.,0.13,0.1,0.24,0.11,0.01,-0.01,0.0101
2020,2,27,36,.,-0.01,-0.02,-0.04,0,0,0.01,-0.0101
2020,2,27,37,.,0.11,0.03,0.06,0.09,0.02,-0.01,0.0101
2020,2,27,38,.,0.08,-0.01,0.09,0.05,0.02,0,0
2020,2,27,39,.,0.02,0,-0.06,0.02,-0.03,0.02,-0.0201
2020,2,27,40,.,0.15,0.09,0.25,0.1,0.03,-0.02,0.0201
2020,2,27,41,.,0.1,0.05,0.49,0.08,0.01,-0.01,0.0101
2020,2,27,42,.,0.03,-0.01,0,0.02,0.01,0.01,-0.0101
2020,2,27,44,.,0.07,-0.03,0.05,0.03,0.02,0,0
2020,2,27,45,.,0.13,0.05,0.09,0.13,0.02,-0.01,0.0101
2020,2,27,46,.,0.07,0.08,0.06,0.08,0,-0.01,0.0101
2020,2,27,47,.,0.11,0.05,0.13,0.08,0.02,-0.01,0.0101
2020,2,27,48,.,0.11,0.06,0.25,0.07,0.02,-0.02,0.0201
2020,2,27,49,.,0.1,0.12,0.37,0.08,0.02,-0.01,0.0101
2020,2,27,50,.,-0.05,-0.07,-0.21,-0.06,-0.08,0.03,-0.0302
2020,2,27,51,.,0.06,0.04,0.04,0.06,0.02,-0.01,0.0101
2020,2,27,53,.,0.09,0.04,0.57,0.09,0.02,-0.01,0.0101
2020,2,27,54,.,0.05,-0.03,-0.08,0.03,-0.03,0.02,-0.0201
2020,2,27,55,.,0.05,0.01,0.05,0.04,0.02,0,0
2020,2,27,56,.,0.09,0.07,0.04,0.09,0.02,-0.01,0.0101
2020,2,28,1,.,0.12,0.06,0.2,0.1,0.01,-0.01,0.00968
2020,2,28,2,.,0.12,0.05,0.13,0.08,0.06,-0.02,0.0194
2020,2,28,4,.,0.07,0.05,0.1,0.07,0.03,-0.01,0.00968
2020,2,28,5,.,0.18,0.09,0.48,0.06,0.03,-0.03,0.029
2020,2,28,6,.,0.04,0.04,0.1,0.02,0.03,-0.01,0.00968
2020,2,28,8,.,0.07,0.07,0.24,0.04,0.03,-0.02,0.0194
2020,2,28,9,.,0.04,0,0.01,0.03,0.03,0,6.96E-08
2020,2,28,10,.,0.07,0.03,-0.03,0.01,0.03,-0.01,0.00968
2020,2,28,11,110,0.03,-0.03,-0.05,0.03,0.01,-0.01,0.00968
2020,2,28,12,.,0.05,0.04,0.04,0.05,0.01,-0.01,0.00968
2020,2,28,13,.,0.09,0.04,0.3,0.07,0.02,-0.02,0.0194
2020,2,28,15,.,0.02,0.02,-0.01,-0.01,0.02,-0.01,0.00968
2020,2,28,16,.,0.1,0.07,0.46,0.09,0.01,-0.02,0.0194
2020,2,28,17,.,0.06,0.04,0.05,0.07,0,-0.01,0.00968
2020,2,28,18,.,0.08,0.02,0.08,0.09,0.01,-0.01,0.00968
2020,2,28,19,.,0.11,0.11,0.15,0.06,0.05,-0.03,0.029
2020,2,28,20,.,0.17,0.03,0.62,0.15,0.08,-0.05,0.0484
2020,2,28,21,.,0.1,0.09,0.12,0.03,0.02,-0.01,0.00968
2020,2,28,22,.,0.11,0.08,0.22,0.1,-0.02,0,6.96E-08
2020,2,28,23,.,0.08,0.01,0.02,0.09,0.02,0,6.96E-08
2020,2,28,24,.,0.02,0,0.04,0.01,0.03,0,6.96E-08
2020,2,28,25,.,0.05,0.01,-0.02,0.07,0.03,0,6.96E-08
2020,2,28,26,.,0.02,-0.02,-0.02,0.15,0,0,6.96E-08
2020,2,28,27,.,0.05,0.03,0,0.08,0.02,-0.01,0.00968
2020,2,28,28,.,0.15,0.08,0.18,0.1,0.01,-0.03,0.029
2020,2,28,29,.,0.17,0.04,0.37,0.13,0.18,-0.03,0.029
2020,2,28,30,.,0.11,0.06,0.2,0.08,0.01,-0.01,0.00968
2020,2,28,31,.,0.12,0.09,0.33,0.11,0.04,-0.03,0.029
2020,2,28,32,.,0.06,0.04,0.12,0.02,0.02,-0.01,0.00968
2020,2,28,33,.,0.02,-0.02,0.05,0.04,-0.1,0.02,-0.0194
2020,2,28,34,.,0.02,0.01,0.02,0.02,0.03,0,6.96E-08
